t,T,ferrite,pearlite,bainite,martensite,austenite
1834.0,83.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007668751556039,6.266318259506853e-06
1836.0,82.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000766988517284633,6.152956578797664e-06
1838.0,81.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000767099828180499,6.0416456829637255e-06
1840.0,80.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007672091253915,5.93234847190427e-06
1842.0,79.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007673164453464751,5.825028516981412e-06
1844.0,77.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007674218238152427,5.719650048141567e-06
1846.0,76.99999999999994,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007675252959205226,5.616177942924239e-06
1848.0,75.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000767626896149642,5.51457771380548e-06
1850.0,75.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007677266583660307,5.414815497428727e-06
1852.0,73.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007678246158205074,5.316858042947459e-06
1854.0,73.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007679208011623622,5.22067270103399e-06
1856.0,72.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007680152464502392,5.126227413221329e-06
1858.0,70.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007681079831628208,5.033490700578902e-06
1860.0,70.00000000000003,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007681990422093202,4.942431654053614e-06
1862.0,68.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007682884539397835,4.853019923589663e-06
1864.0,67.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007683762481552048,4.765225708247556e-06
1866.0,67.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007684624541174595,4.679019745990054e-06
1868.0,66.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007685471005590568,4.594373304356303e-06
1870.0,64.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007686302156927171,4.5112581706918675e-06
1872.0,63.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007687118272207742,4.429646642600815e-06
1874.0,63.000000000000014,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007687919623444094,4.349511519063931e-06
1876.0,61.999999999999986,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000768870647772717,4.270826090668756e-06
1878.0,60.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007689479097316074,4.1935641318380235e-06
1880.0,60.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000769023773972547,4.117699890837656e-06
1882.0,59.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007690982657811421,4.043208082338268e-06
1884.0,58.00000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007691714099855661,3.970063877867247e-06
1886.0,56.999999999999986,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007692432309648354,3.898242898592308e-06
1888.0,55.99999999999998,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007693137526569339,3.827721206439705e-06
1890.0,54.99999999999996,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007693829985667926,3.758475296655739e-06
1892.0,54.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007694509917741233,3.6904820892580403e-06
1894.0,53.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000769517754941111,3.6237189222632082e-06
1896.0,52.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007695833103199673,3.55816354347116e-06
1898.0,50.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007696476797603474,3.4937941030266373e-06
1900.0,49.99999999999997,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007697108847166323,3.4305891467578675e-06
1902.0,48.99999999999998,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007697729462550792,3.368527608293981e-06
1904.0,48.000000000000014,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007698338850608441,3.307588802625716e-06
1906.0,47.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007698937214448746,3.247752418555905e-06
1908.0,46.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007699524753506808,3.1889985127042664e-06
1910.0,45.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007700101663609817,3.131307502401981e-06
1912.0,43.999999999999986,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000770066813704233,3.0746601591413736e-06
1914.0,43.000000000000014,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007701224362610348,3.019037602358665e-06
1916.0,42.000000000000014,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007701770525704256,2.964421292994679e-06
1918.0,41.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007702306808360606,2.910793027388614e-06
1920.0,40.00000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007702833389322795,2.8581349311718185e-06
1922.0,39.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007703350444100637,2.8064294533836076e-06
1924.0,37.99999999999998,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007703858145028862,2.7556593605870816e-06
1926.0,37.000000000000014,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007704356661324556,2.7058077309849438e-06
1928.0,35.999999999999986,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007704846159143562,2.65685794909043e-06
1930.0,35.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007705326801635855,2.608793699843126e-06
1932.0,34.00000000000002,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007705798748999923,2.561598963390921e-06
1934.0,32.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007706262158536164,2.5152580097609345e-06
1936.0,31.99999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007706717184699311,2.4697553935304484e-06
1938.0,31.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007707163979149914,2.4250759483868123e-06
1940.0,30.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007707602690804881,2.381204782908597e-06
1942.0,29.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007708033465887129,2.338127274681412e-06
1944.0,28.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00077084564479743,2.295829065968036e-06
1946.0,27.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000770887177804663,2.2542960587124128e-06
1948.0,26.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007709279594533932,2.213514409987738e-06
1950.0,25.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007709680033361734,2.1734705272224986e-06
1952.0,24.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007710073227996587,2.1341510637595817e-06
1954.0,23.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007710459309490548,2.0955429144153825e-06
1956.0,22.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007710838406524854,2.0576332109278894e-06
1958.0,21.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007711210645452824,2.020409318181926e-06
1960.0,20.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007711576150341958,1.9838588292131476e-06
1962.0,19.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007711935043015303,1.947969561877372e-06
1964.0,18.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007712287443092043,1.912729554187642e-06
1966.0,17.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007712633468027378,1.8781270606504918e-06
1968.0,15.999999999999998,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000771297323315167,1.8441505482691412e-06
1970.0,14.999999999999996,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007713306851708878,1.8107886925466943e-06
1972.0,14.000000000000004,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000771363443489431,1.778030374044448e-06
1974.0,13.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007713956091891677,1.7458646742740669e-06
1976.0,11.999999999999998,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007714271929909487,1.7142808724779357e-06
1978.0,10.999999999999998,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007714582054216781,1.6832684417433796e-06
1980.0,10.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007714886568178216,1.6528170455609725e-06
1982.0,8.999999999999998,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.000771518557328851,1.6229165346048902e-06
1984.0,8.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007715479169206288,1.5935569428471297e-06
1986.0,6.999999999999995,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007715767453787277,1.5647284846709297e-06
1988.0,6.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007716050523116936,1.536421551762146e-06
1990.0,4.999999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007716328471542479,1.5086267092234706e-06
1992.0,3.999999999999999,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007716601391704317,1.4813346930209192e-06
1994.0,3.0000000000000027,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007716869374566934,1.4545364067641842e-06
1996.0,2.000000000000001,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007717132509449212,1.4282229184869877e-06
1998.0,1.0000000000000002,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.00077173908840542,1.4023854579825468e-06
2000.0,0.0,0.10672896604638168,0.01988289259366225,0.8726149998860926,0.0007717644584498337,1.3770154135839263e-06
